t,cmd,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
15.373,D,-1.140,-1.140,-1.732,-1.877,-0.3822,-0.3822,0.2770,0.3570,-0.1052,-0.1213
15.392,D,-1.080,-1.080,-1.749,-1.822,-0.3684,-0.3684,0.4417,0.3068,-0.0052,-0.0616
15.412,D,-1.020,-1.020,-1.597,-1.742,-0.3546,-0.3546,-0.0334,0.2343,-0.1052,-0.1203
15.431,D,-0.960,-0.960,-1.523,-1.668,-0.3408,-0.3408,0.1542,0.2411,-0.1866,-0.0997
15.455,D,-0.900,-0.900,-1.444,-1.660,-0.3270,-0.3270,0.1270,0.4356,-0.2000,0.0003
15.471,D,-0.840,-0.840,-1.604,-1.604,-0.3132,-0.3132,0.8586,0.3173,-0.1000,0.0041
15.491,D,-0.780,-0.780,-1.520,-1.375,-0.2994,-0.2994,0.2330,-0.2155,-0.0664,-0.0959
15.510,D,-0.720,-0.720,-1.436,-1.364,-0.2856,-0.2856,0.2194,0.3587,-0.0662,0.0041
15.530,D,-0.660,-0.660,-1.293,-1.293,-0.2718,-0.2718,0.0235,0.2026,-0.1662,-0.0692
15.550,D,-0.600,-0.600,-1.188,-1.188,-0.2580,-0.2580,0.0898,0.0900,-0.1682,-0.1680
15.570,D,-0.540,-0.600,-1.306,-1.161,-0.2442,-0.2580,0.7562,0.2704,-0.0682,-0.0680
15.590,D,-0.480,-0.600,-1.203,-1.132,-0.2304,-0.2580,0.1744,0.2458,-0.0560,-0.0122
15.609,D,-0.420,-0.600,-1.116,-1.042,-0.2166,-0.2580,0.2023,0.0401,-0.0143,-0.1122
15.629,D,-0.360,-0.600,-1.088,-1.088,-0.2028,-0.2580,0.3653,0.4078,0.0857,-0.0122
15.649,D,-0.300,-0.600,-0.939,-1.012,-0.1890,-0.2580,0.0120,0.0558,-0.0143,-0.1122
15.668,D,-0.240,-0.600,-0.729,-0.874,-0.1752,-0.2580,-0.2334,-0.1783,-0.1143,-0.2122
15.689,D,-0.180,-0.600,-0.653,-0.870,-0.1614,-0.2580,0.0943,0.1527,-0.0671,-0.1122
15.709,D,-0.120,-0.600,-0.725,-0.943,-0.1476,-0.2580,0.5440,0.3863,0.0329,-0.0122
15.728,D,-0.060,-0.600,-0.641,-0.855,-0.1338,-0.2580,0.1388,-0.0666,0.0050,-0.1122
15.748,D,0.000,-0.600,-0.517,-0.739,0.0000,-0.2580,0.0007,-0.2063,0.0007,-0.2122
15.768,D,0.060,-0.600,-0.435,-0.798,0.1338,-0.2580,0.0920,0.2659,0.1007,-0.1122
15.788,D,0.120,-0.600,-0.363,-0.798,0.1476,-0.2580,0.1083,0.1191,0.2007,-0.1389
15.808,D,0.180,-0.600,-0.072,-0.792,0.1614,-0.2580,-0.5756,0.0998,0.1007,-0.1582
15.828,D,0.240,-0.600,0.000,-0.731,0.1752,-0.2580,-0.0360,-0.0737,0.1392,-0.2582
15.848,D,0.300,-0.600,0.073,-0.798,0.1890,-0.2580,-0.0449,0.2858,0.1441,-0.1582
15.868,D,0.360,-0.600,0.145,-0.798,0.2028,-0.2580,-0.0525,0.1193,0.1503,-0.1387
15.888,D,0.420,-0.600,0.143,-0.859,0.2166,-0.2580,0.1709,0.3077,0.2503,-0.0387
15.908,D,0.480,-0.600,0.221,-0.809,0.2304,-0.2580,-0.0378,-0.0004,0.1926,-0.1387
15.928,D,0.540,-0.600,0.363,-0.725,0.2442,-0.2580,-0.2490,-0.1329,0.0926,-0.2387
15.948,D,0.600,-0.600,0.435,-0.943,0.2580,-0.2580,-0.0826,0.7501,0.1754,-0.1387
15.968,D,0.600,-0.600,0.427,-1.067,0.2580,-0.2580,0.1248,0.5908,0.2754,-0.0387
15.988,D,0.600,-0.600,0.587,-1.027,0.2580,-0.2580,-0.3928,0.1569,0.1754,-0.1011
16.008,D,0.600,-0.600,0.585,-0.878,0.2580,-0.2580,0.0134,-0.2070,0.2714,-0.2011
16.028,D,0.600,-0.600,0.725,-0.943,0.2580,-0.2580,-0.4255,0.3685,0.1714,-0.1011
16.048,D,0.600,-0.600,0.849,-1.061,0.2580,-0.2580,-0.4589,0.5728,0.0714,-0.0011
16.068,D,0.600,-0.600,0.814,-0.962,0.2580,-0.2580,-0.0410,-0.0305,0.1714,-0.1011
16.088,D,0.600,-0.600,0.802,-0.948,0.2580,-0.2580,-0.0915,0.1733,0.1665,-0.0847
16.108,D,0.600,-0.600,0.798,-0.943,0.2580,-0.2580,-0.1085,0.1937,0.1495,-0.0643
16.128,D,0.600,-0.600,0.871,-0.943,0.2580,-0.2580,-0.3434,0.2054,0.0495,-0.0526
16.149,D,0.600,-0.600,0.851,-0.993,0.2580,-0.2580,-0.1026,0.3613,0.1495,0.0474
16.168,D,0.600,-0.600,0.886,-0.886,0.2580,-0.2580,-0.2584,-0.0964,0.0495,-0.0526
16.188,D,0.600,-0.600,0.802,-0.802,0.2580,-0.2580,0.0896,-0.0896,0.1495,-0.1526
16.208,D,0.600,-0.600,0.859,-0.859,0.2580,-0.2580,-0.2995,0.2996,0.0495,-0.0526
16.228,D,0.600,-0.600,0.809,-0.882,0.2580,-0.2580,0.0012,0.2267,0.1495,-0.0313
16.248,D,0.600,-0.600,0.725,-0.943,0.2580,-0.2580,0.1332,0.3577,0.2495,0.0687
16.268,D,0.600,-0.600,0.798,-0.798,0.2580,-0.2580,-0.3000,-0.2441,0.1495,-0.0313
16.288,D,0.600,-0.600,0.996,-0.641,0.2580,-0.2580,-0.7343,-0.3688,0.0495,-0.1313
16.308,D,0.600,-0.600,0.814,-0.666,0.2580,-0.2580,0.3291,0.1020,0.1495,-0.1560
16.328,D,0.600,-0.600,0.798,-0.725,0.2580,-0.2580,-0.0798,0.2247,0.1782,-0.0560
16.349,D,0.600,-0.600,0.871,-0.871,0.2580,-0.2580,-0.3440,0.5252,0.0782,0.0440
16.369,D,0.600,-0.600,0.925,-0.711,0.2580,-0.2580,-0.3305,-0.3310,-0.0218,-0.0560
16.388,D,0.600,-0.600,0.809,-0.589,0.2580,-0.2580,0.1630,-0.3137,0.0782,-0.1560
16.408,D,0.600,-0.600,0.729,-0.584,0.2580,-0.2580,0.1223,-0.0227,0.1782,-0.2560
16.428,D,0.600,-0.600,0.725,-0.725,0.2580,-0.2580,-0.0654,0.4302,0.1926,-0.1560
16.448,D,0.600,-0.600,0.797,-0.942,0.2580,-0.2580,-0.2982,0.7474,0.0926,-0.0560
16.468,D,0.600,-0.600,0.856,-0.928,0.2580,-0.2580,-0.3006,0.1596,-0.0074,-0.0984
16.488,D,0.600,-0.600,0.734,-0.881,0.2580,-0.2580,0.2240,0.0527,0.0926,-0.1984
16.508,D,0.600,-0.600,0.656,-0.875,0.2580,-0.2580,0.1611,0.1501,0.1926,-0.1079
16.528,D,0.600,-0.600,0.725,-1.016,0.2580,-0.2580,-0.2480,0.6004,0.0926,-0.0079
16.548,D,0.600,-0.600,0.787,-0.930,0.2580,-0.2580,-0.2659,-0.0161,-0.0074,-0.1079
16.568,D,0.600,-0.600,0.730,-0.875,0.2580,-0.2580,0.0659,0.0291,0.0926,-0.2079
16.588,D,0.600,-0.600,0.585,-0.878,0.2580,-0.2580,0.3690,0.1733,0.1926,-0.1079
16.608,D,0.600,-0.600,0.653,-0.943,0.2580,-0.2580,-0.2001,0.3677,0.0926,-0.0079
16.628,D,0.600,-0.600,0.783,-0.926,0.2580,-0.2580,-0.4358,0.1521,-0.0074,-0.1059
16.648,D,0.600,-0.600,0.664,-0.885,0.2580,-0.2580,0.2594,0.0705,0.0926,-0.1875
16.668,D,0.600,-0.600,0.654,-0.945,0.2580,-0.2580,-0.0085,0.3568,0.1926,-0.0875
16.688,D,0.600,-0.600,0.653,-0.943,0.2580,-0.2580,-0.0278,0.2001,0.2302,-0.0579
16.708,D,0.600,-0.600,0.783,-0.925,0.2580,-0.2580,-0.4343,0.1502,0.1302,-0.1078
16.728,D,0.600,-0.600,0.808,-0.882,0.2580,-0.2580,-0.1889,0.0610,0.0691,-0.1970
16.748,D,0.600,-0.600,0.804,-0.950,0.2580,-0.2580,-0.1104,0.3796,0.1476,-0.0970
16.769,D,0.600,-0.600,0.798,-1.015,0.2580,-0.2580,-0.1039,0.4131,0.1541,0.0030
16.789,D,0.600,-0.600,0.943,-0.870,0.2580,-0.2580,-0.5681,-0.2006,0.0541,-0.0970
16.808,D,0.600,-0.600,0.943,-0.871,0.2580,-0.2580,-0.2075,0.1637,0.0505,-0.0943
16.828,D,0.600,-0.600,0.849,-0.990,0.2580,-0.2580,0.0866,0.5337,0.1505,0.0057
16.849,D,0.600,-0.600,0.809,-0.956,0.2580,-0.2580,-0.0254,0.1274,0.2326,-0.0943
16.868,D,0.600,-0.600,0.879,-0.879,0.2580,-0.2580,-0.3412,-0.0264,0.1326,-0.1943
16.888,D,0.600,-0.600,0.946,-0.946,0.2580,-0.2580,-0.3756,0.3755,0.0326,-0.0943
16.908,D,0.600,-0.600,0.870,-0.870,0.2580,-0.2580,0.0263,-0.0263,0.1326,-0.1943
16.929,D,0.600,-0.600,0.798,-0.725,0.2580,-0.2580,0.0629,-0.2877,0.2326,-0.2943
16.949,D,0.600,-0.600,0.929,-0.929,0.2580,-0.2580,-0.5263,0.7076,0.1326,-0.1943
16.969,D,0.600,-0.600,0.941,-1.014,0.2580,-0.2580,-0.2352,0.4598,0.0326,-0.0943
16.989,D,0.600,-0.600,0.879,-0.952,0.2580,-0.2580,-0.0108,0.0567,0.1326,-0.1943
17.009,D,0.600,-0.600,0.873,-0.873,0.2580,-0.2580,-0.1500,-0.0330,0.1080,-0.2910
17.029,D,0.600,-0.600,0.946,-1.019,0.2580,-0.2580,-0.3906,0.6162,0.0080,-0.1910
17.049,D,0.600,-0.600,0.871,-1.161,0.2580,-0.2580,0.0259,0.6922,0.1080,-0.0910
17.070,D,0.600,-0.600,0.712,-1.211,0.2580,-0.2580,0.3289,0.4911,0.2080,0.0090
17.089,D,0.600,-0.600,0.812,-1.108,0.2580,-0.2580,-0.3769,0.0459,0.1080,-0.0910
17.109,D,0.600,-0.600,0.990,-1.060,0.2580,-0.2580,-0.6768,0.1575,0.0080,-0.1005
17.129,D,0.600,-0.600,0.872,-1.089,0.2580,-0.2580,0.1321,0.3667,0.1080,-0.0005
17.149,D,0.600,-0.600,0.743,-1.040,0.2580,-0.2580,0.2354,0.1411,0.2080,-0.1005
17.169,D,0.600,-0.600,0.797,-1.015,0.2580,-0.2580,-0.2537,0.1846,0.1080,-0.0734
17.189,D,0.600,-0.600,0.797,-1.014,0.2580,-0.2580,-0.1170,0.2473,0.1410,-0.0107
17.209,D,0.600,-0.600,0.871,-0.943,0.2580,-0.2580,-0.3474,0.0290,0.0410,-0.1107
17.228,D,0.600,-0.600,0.875,-0.802,0.2580,-0.2580,-0.1743,-0.2329,0.0837,-0.2107
17.249,D,0.600,-0.600,0.725,-0.943,0.2580,-0.2580,0.2976,0.5591,0.1837,-0.1107
17.268,D,0.600,-0.600,0.798,-1.088,0.2580,-0.2580,-0.3001,0.6557,0.0837,-0.0107
17.288,D,0.600,-0.600,0.931,-0.931,0.2580,-0.2580,-0.5310,-0.1945,-0.0163,-0.1107
17.309,D,0.600,-0.600,0.792,-0.864,0.2580,-0.2580,0.2332,-0.0101,0.0837,-0.2107
17.328,D,0.600,-0.600,0.667,-0.964,0.2580,-0.2580,0.2709,0.4683,0.1837,-0.1107
17.348,D,0.600,-0.600,0.725,-1.161,0.2580,-0.2580,-0.2211,0.8295,0.0837,-0.0107
17.369,D,0.600,-0.600,0.870,-1.160,0.2580,-0.2580,-0.5242,0.3352,-0.0163,0.0772
17.388,D,0.600,-0.600,0.653,-1.016,0.2580,-0.2580,0.5113,-0.1119,0.0837,-0.0228
17.408,D,0.600,-0.600,0.580,-0.798,0.2580,-0.2580,0.1934,-0.4256,0.1837,-0.1228
17.428,D,0.600,-0.600,0.651,-0.795,0.2580,-0.2580,-0.2065,0.1106,0.0837,-0.1474
17.448,D,0.600,-0.600,0.717,-0.861,0.2580,-0.2580,-0.2369,0.3201,0.0211,-0.0474
17.468,D,0.600,-0.600,0.515,-0.883,0.2580,-0.2580,0.5570,0.2246,0.1211,-0.0334
17.488,D,0.600,-0.600,0.435,-0.726,0.2580,-0.2580,0.2981,-0.3179,0.2211,-0.1334
17.508,D,0.600,-0.600,0.570,-0.713,0.2580,-0.2580,-0.3196,0.0359,0.1211,-0.2221
17.528,D,0.600,-0.600,0.590,-0.812,0.2580,-0.2580,-0.0448,0.3749,0.2132,-0.1221
17.548,W,0.660,-0.540,0.578,-0.868,0.2718,-0.2442,0.0790,0.3361,0.3132,-0.0221
17.569,W,0.720,-0.480,0.801,-0.728,0.2856,-0.2304,-0.6040,-0.2008,0.2132,-0.1221
17.589,W,0.780,-0.420,0.798,-0.725,0.2994,-0.2166,-0.0033,0.1765,0.2961,-0.0401
17.609,W,0.840,-0.360,0.871,-0.798,0.3132,-0.2028,-0.2010,0.4455,0.1961,0.0599
17.629,W,0.900,-0.300,0.942,-0.652,0.3270,-0.1890,-0.2027,-0.1543,0.1243,-0.0401
17.648,W,0.960,-0.240,0.872,-0.508,0.3408,-0.1752,0.2282,-0.1978,0.2243,-0.1401
17.668,W,1.020,-0.180,0.865,-0.505,0.3546,-0.1614,0.1091,0.1854,0.3243,-0.0401
17.688,W,1.080,-0.120,0.936,-0.576,0.3684,-0.1476,-0.0891,0.4509,0.2793,0.0599
17.708,W,1.140,-0.060,0.956,-0.441,0.3822,-0.1338,0.0590,-0.1073,0.3793,-0.0401
17.728,W,1.200,-0.000,1.161,-0.290,0.3960,0.0000,-0.4902,-0.2031,0.2793,-0.1401
17.748,W,1.260,0.060,1.306,-0.290,0.4098,0.1338,-0.3875,0.2095,0.1793,-0.0401
17.769,W,1.320,0.120,1.161,-0.363,0.4236,0.1476,0.4574,0.4712,0.2793,0.0599
17.788,W,1.380,0.180,1.306,-0.218,0.4374,0.1614,-0.3173,-0.1243,0.1793,0.0371
17.808,W,1.440,0.240,1.157,-0.072,0.4512,0.1752,0.5407,-0.1758,0.2793,-0.0006
17.828,W,1.500,0.300,1.161,0.000,0.4650,0.1890,0.1954,-0.0008,0.3793,0.0994
17.848,W,1.560,0.360,1.358,0.000,0.4788,0.2028,-0.3738,0.2160,0.2793,0.1994
17.868,W,1.620,0.420,1.330,0.000,0.4926,0.2166,0.2464,0.2520,0.3793,0.2994
17.889,W,1.680,0.480,1.451,0.218,0.5064,0.2304,-0.1677,-0.3870,0.3387,0.1994
17.909,W,1.740,0.540,1.523,0.508,0.5202,0.2442,-0.0475,-0.7050,0.4387,0.0994
17.929,W,1.800,0.600,1.585,0.504,0.5340,0.2580,-0.0271,0.0654,0.5069,0.1994
17.950,W,1.800,0.660,1.793,0.502,0.5340,0.2718,-0.5160,0.1004,0.4069,0.2994
17.971,W,1.800,0.720,1.856,0.714,0.5340,0.2856,-0.1906,-0.5257,0.3434,0.1994
17.991,W,1.800,0.780,1.954,0.827,0.5340,0.2994,-0.3366,-0.3097,0.2434,0.0994
18.011,W,1.800,0.840,2.025,0.940,0.5340,0.3132,-0.3135,-0.3444,0.2205,-0.0006
18.031,W,1.800,0.900,1.936,0.861,0.5340,0.3270,0.1398,0.2227,0.3205,0.0994
18.051,W,1.800,0.960,2.010,0.861,0.5340,0.3408,-0.3094,0.0576,0.2246,0.1994
18.072,W,1.800,1.020,2.084,0.893,0.5340,0.3546,-0.3552,-0.0034,0.1788,0.2994
18.092,W,1.800,1.080,2.032,1.016,0.5340,0.3684,-0.0082,-0.2682,0.2788,0.1994
18.112,W,1.800,1.140,2.050,1.131,0.5340,0.3822,-0.1955,-0.2823,0.3385,0.0999
18.131,W,1.800,1.200,2.072,1.143,0.5340,0.3960,-0.2202,0.0027,0.3138,0.1999
18.152,W,1.800,1.260,2.119,1.059,0.5340,0.4098,-0.3072,0.3303,0.2268,0.2999
18.173,W,1.800,1.320,2.171,1.230,0.5340,0.4236,-0.3534,-0.3733,0.1806,0.1999
18.193,W,1.800,1.380,2.082,1.292,0.5340,0.4374,0.0549,-0.1011,0.2806,0.2999
18.213,W,1.800,1.440,2.102,1.305,0.5340,0.4512,-0.2333,0.0480,0.3007,0.3999
18.234,W,1.800,1.500,2.157,1.510,0.5340,0.4650,-0.3515,-0.5184,0.2007,0.2999
18.255,W,1.800,1.560,2.186,1.603,0.5340,0.4788,-0.3048,-0.2594,0.2292,0.2194
18.275,W,1.800,1.620,2.087,1.655,0.5340,0.4926,0.0752,-0.1508,0.3292,0.3194
18.295,W,1.800,1.680,2.125,1.759,0.5340,0.5064,-0.2894,-0.3065,0.2446,0.2194
18.314,W,1.800,1.740,2.157,1.726,0.5340,0.5202,-0.2943,0.0917,0.2397,0.3194
18.334,W,1.800,1.800,2.125,1.686,0.5340,0.5340,-0.1156,0.1688,0.3397,0.4194
18.355,W,1.800,1.800,2.106,1.815,0.5340,0.5340,-0.1354,-0.3340,0.3986,0.3194
18.377,W,1.800,1.800,2.088,1.872,0.5340,0.5340,-0.1284,-0.1850,0.4056,0.3490
18.398,W,1.800,1.800,2.075,1.927,0.5340,0.5340,-0.1329,-0.2136,0.4011,0.3204
18.416,W,1.800,1.800,2.104,1.959,0.5340,0.5340,-0.2531,-0.1739,0.3011,0.3601
18.438,W,1.800,1.800,2.104,1.959,0.5340,0.5340,-0.1824,-0.0953,0.3516,0.4387
18.457,W,1.800,1.800,2.177,1.959,0.5340,0.5340,-0.4092,-0.0971,0.2516,0.4369
18.480,W,1.800,1.800,2.031,2.104,0.5340,0.5340,0.2261,-0.5428,0.3516,0.3369
18.498,W,1.800,1.800,2.081,2.081,0.5340,0.5340,-0.2927,-0.1112,0.2516,0.4228
18.519,W,1.800,1.800,2.106,2.106,0.5340,0.5340,-0.2463,-0.2471,0.2877,0.3228
18.539,W,1.800,1.800,2.025,2.169,0.5340,0.5340,0.0677,-0.3799,0.3877,0.2228
18.558,W,1.800,1.800,2.057,2.131,0.5340,0.5340,-0.2342,-0.1012,0.2998,0.3228
18.577,W,1.800,1.800,2.064,2.064,0.5340,0.5340,-0.1765,0.0077,0.3575,0.4228
18.600,W,1.800,1.800,2.031,2.103,0.5340,0.5340,-0.0555,-0.2803,0.4575,0.3228
18.620,W,1.800,1.800,2.115,2.188,0.5340,0.5340,-0.3986,-0.4432,0.3575,0.2228
18.639,W,1.800,1.800,2.108,2.181,0.5340,0.5340,-0.1673,-0.2109,0.3667,0.3228
18.659,W,1.800,1.800,2.131,2.131,0.5340,0.5340,-0.2569,-0.0747,0.2771,0.4228
18.686,W,1.800,1.800,2.162,2.092,0.5340,0.5340,-0.2949,-0.0790,0.2391,0.4550
18.707,W,1.800,1.800,2.066,2.132,0.5340,0.5340,0.0820,-0.2986,0.3391,0.3550
18.730,W,1.800,1.800,2.127,2.260,0.5340,0.5340,-0.3496,-0.5955,0.2391,0.2550
18.750,W,1.800,1.800,2.159,2.223,0.5340,0.5340,-0.2964,-0.1603,0.2376,0.3550
18.770,W,1.800,1.800,2.019,2.298,0.5340,0.5340,0.2180,-0.4875,0.3376,0.2550
18.788,W,1.800,1.800,2.054,2.201,0.5340,0.5340,-0.2403,0.0017,0.2937,0.3550
18.808,W,1.800,1.800,2.044,2.263,0.5340,0.5340,-0.1207,-0.4332,0.3937,0.2550
18.827,W,1.800,1.800,2.050,2.196,0.5340,0.5340,-0.1640,-0.0698,0.3700,0.3550
18.849,W,1.800,1.800,1.989,2.126,0.5340,0.5340,0.0381,-0.0209,0.4700,0.4550
18.870,W,1.800,1.800,2.081,2.236,0.5340,0.5340,-0.3989,-0.5349,0.3700,0.3550
18.891,W,1.800,1.800,2.096,2.168,0.5340,0.5340,-0.2147,-0.0527,0.3193,0.4550
18.912,W,1.800,1.800,2.087,2.227,0.5340,0.5340,-0.1508,-0.4020,0.3832,0.3550
18.935,W,1.800,1.800,2.080,2.288,0.5340,0.5340,-0.1491,-0.4456,0.3849,0.2550
18.957,W,1.800,1.800,2.053,2.246,0.5340,0.5340,-0.0850,-0.1617,0.4490,0.3550
18.981,W,1.800,1.800,2.100,2.297,0.5340,0.5340,-0.2984,-0.4276,0.3490,0.2550
19.003,W,1.800,1.800,2.104,2.290,0.5340,0.5340,-0.1913,-0.2744,0.3427,0.2596
19.026,W,1.800,1.800,2.104,2.295,0.5340,0.5340,-0.1823,-0.3110,0.3517,0.2230
19.046,W,1.800,1.800,2.123,2.252,0.5340,0.5340,-0.2417,-0.1625,0.2923,0.3230
19.067,W,1.800,1.800,2.157,2.157,0.5340,0.5340,-0.2975,0.0241,0.2365,0.4230
19.087,W,1.800,1.800,2.118,2.191,0.5340,0.5340,-0.0938,-0.3203,0.3365,0.3230
19.105,W,1.800,1.800,2.090,2.229,0.5340,0.5340,-0.1051,-0.3543,0.4289,0.2230
19.126,W,1.800,1.800,2.098,2.171,0.5340,0.5340,-0.1999,-0.0762,0.3341,0.3230
19.146,W,1.800,1.800,2.081,2.155,0.5340,0.5340,-0.1255,-0.1746,0.4085,0.3594
19.165,W,1.800,1.800,2.167,2.095,0.5340,0.5340,-0.4352,-0.0257,0.3085,0.4594
19.188,W,1.800,1.800,2.107,2.180,0.5340,0.5340,-0.0349,-0.4407,0.4085,0.3594
19.211,W,1.800,1.800,2.141,2.141,0.5340,0.5340,-0.2877,-0.1058,0.3085,0.4282
19.232,W,1.800,1.800,2.197,2.260,0.5340,0.5340,-0.3794,-0.5742,0.2085,0.3282
19.252,W,1.800,1.800,2.098,2.238,0.5340,0.5340,0.0700,-0.2067,0.3085,0.3273
19.271,W,1.800,1.800,2.096,2.236,0.5340,0.5340,-0.1737,-0.2571,0.3603,0.2769
19.287,W,1.800,1.800,2.055,2.128,0.5340,0.5340,-0.0489,0.0734,0.4603,0.3769
19.308,W,1.800,1.800,2.120,2.120,0.5340,0.5340,-0.3562,-0.1733,0.3603,0.3607
19.329,W,1.800,1.800,2.122,2.122,0.5340,0.5340,-0.1983,-0.1981,0.3357,0.3359
19.349,W,1.800,1.800,2.178,2.106,0.5340,0.5340,-0.3667,-0.1417,0.2357,0.3923
19.370,W,1.800,1.800,2.098,2.168,0.5340,0.5340,0.0230,-0.3755,0.3357,0.2923
19.390,W,1.800,1.800,2.113,2.113,0.5340,0.5340,-0.2272,-0.0520,0.3068,0.3923
19.409,W,1.800,1.800,2.052,2.126,0.5340,0.5340,0.0009,-0.2269,0.4068,0.3071
19.430,W,1.800,1.800,2.105,2.177,0.5340,0.5340,-0.3136,-0.3547,0.3068,0.2071
19.448,W,1.800,1.800,2.115,2.115,0.5340,0.5340,-0.2152,-0.0341,0.3188,0.3071
19.468,W,1.800,1.800,2.091,2.091,0.5340,0.5340,-0.1143,-0.1142,0.4188,0.4071
19.491,W,1.800,1.800,2.101,2.101,0.5340,0.5340,-0.2068,-0.2066,0.3272,0.3274
19.513,W,1.800,1.800,2.171,2.171,0.5340,0.5340,-0.3964,-0.3968,0.2272,0.2274
19.543,W,1.800,1.800,1.766,1.766,0.5340,0.5340,1.0000,1.0000,0.3272,0.3274
19.586,W,1.800,1.800,1.809,1.854,0.5340,0.5340,-0.1133,-0.2507,0.4207,0.2833
19.632,W,1.800,1.800,1.899,1.899,0.5340,0.5340,-0.2827,-0.1724,0.3207,0.3616
19.668,W,1.800,1.800,2.368,2.300,0.5340,0.5340,-1.0000,-1.0000,0.2207,0.2616
19.695,W,1.800,1.800,2.384,2.306,0.5340,0.5340,-0.3911,-0.3204,0.1429,0.2136
19.714,W,1.800,1.800,2.187,2.316,0.5340,0.5340,0.2613,-0.3329,0.2429,0.2011
19.730,W,1.800,1.800,2.083,2.155,0.5340,0.5340,0.0900,0.1891,0.3429,0.3011
19.749,W,1.800,1.800,2.161,2.087,0.5340,0.5340,-0.4123,-0.0018,0.2429,0.4011
19.769,W,1.800,1.800,1.980,2.053,0.5340,0.5340,0.3463,-0.0675,0.3429,0.4665
19.791,W,1.800,1.800,1.982,2.056,0.5340,0.5340,-0.1163,-0.1610,0.4177,0.3730
19.813,W,1.800,1.800,2.013,2.085,0.5340,0.5340,-0.2034,-0.2422,0.3306,0.2918
19.832,W,1.800,1.800,2.058,2.129,0.5340,0.5340,-0.2675,-0.3078,0.2665,0.2262
19.852,W,1.800,1.800,2.098,2.098,0.5340,0.5340,-0.2785,-0.1008,0.2555,0.3262
19.871,W,1.800,1.800,1.966,2.042,0.5340,0.5340,0.2297,-0.0054,0.3555,0.4262
19.893,W,1.800,1.800,2.048,2.048,0.5340,0.5340,-0.3534,-0.1639,0.2555,0.3701
