t,cmd,setL,setR,rpsL,rpsR,outL,outR,Kp,Ki,Kd
49.166,D,0.920,0.800,0.725,0.652,0.1171,0.0886,0.600,0.000,0.000
49.186,D,0.920,0.800,0.726,0.653,0.1165,0.0880,0.600,0.000,0.000
49.206,D,0.920,0.800,0.798,0.653,0.0732,0.0883,0.600,0.000,0.000
49.226,D,0.920,0.800,0.725,0.580,0.1168,0.1318,0.600,0.000,0.000
49.246,D,0.920,0.800,0.653,0.653,0.1602,0.0882,0.600,0.000,0.000
49.266,D,0.920,0.800,0.798,0.580,0.1102,0.1319,0.600,0.000,0.000
49.286,D,0.920,0.800,0.653,0.580,0.1602,0.1318,0.600,0.000,0.000
49.306,D,0.920,0.800,0.798,0.653,0.1102,0.0882,0.600,0.000,0.000
49.326,D,0.920,0.800,0.725,0.653,0.1168,0.0883,0.600,0.000,0.000
49.346,D,0.920,0.800,0.726,0.653,0.1167,0.0882,0.600,0.000,0.000
49.366,D,0.920,0.800,0.725,0.580,0.1168,0.1318,0.600,0.000,0.000
49.386,D,0.920,0.800,0.725,0.725,0.1168,0.0818,0.600,0.000,0.000
49.406,D,0.920,0.800,0.721,0.649,0.1192,0.0905,0.600,0.000,0.000
49.426,D,0.920,0.800,0.657,0.584,0.1580,0.1298,0.600,0.000,0.000
49.446,D,0.920,0.800,0.719,0.647,0.1204,0.0916,0.600,0.000,0.000
49.465,D,0.920,0.800,0.654,0.654,0.1596,0.0876,0.600,0.000,0.000
49.485,D,0.920,0.800,0.730,0.657,0.1142,0.0860,0.600,0.000,0.000
49.505,D,0.920,0.800,0.726,0.581,0.1162,0.1313,0.600,0.000,0.000
49.526,D,0.920,0.800,0.726,0.653,0.1167,0.0882,0.600,0.000,0.000
49.545,D,0.920,0.800,0.653,0.653,0.1602,0.0883,0.600,0.000,0.000
49.566,D,0.920,0.800,0.725,0.653,0.1168,0.0883,0.600,0.000,0.000
49.585,D,0.920,0.800,0.725,0.653,0.1168,0.0883,0.600,0.000,0.000
49.606,D,0.920,0.800,0.725,0.580,0.1170,0.1320,0.600,0.000,0.000
49.626,D,0.920,0.800,0.718,0.646,0.1213,0.0924,0.600,0.000,0.000
49.646,D,0.920,0.800,0.724,0.651,0.1177,0.0891,0.600,0.000,0.000
49.666,D,0.920,0.800,0.657,0.584,0.1579,0.1297,0.600,0.000,0.000
49.686,D,0.920,0.800,0.730,0.657,0.1140,0.0858,0.600,0.000,0.000
49.706,D,0.920,0.800,0.726,0.581,0.1165,0.1316,0.600,0.000,0.000
49.726,D,0.920,0.800,0.653,0.653,0.1603,0.0883,0.600,0.000,0.000
49.746,D,0.920,0.800,0.724,0.651,0.1178,0.0892,0.600,0.000,0.000
49.766,D,0.920,0.800,0.727,0.582,0.1157,0.1310,0.600,0.000,0.000
49.786,D,0.920,0.800,0.725,0.653,0.1167,0.0883,0.600,0.000,0.000
49.806,D,0.920,0.800,0.724,0.652,0.1175,0.0889,0.600,0.000,0.000
49.826,D,0.920,0.800,0.654,0.581,0.1597,0.1313,0.600,0.000,0.000
49.846,D,0.920,0.800,0.726,0.653,0.1165,0.0880,0.600,0.000,0.000
49.865,D,0.920,0.800,0.798,0.580,0.0732,0.1318,0.600,0.000,0.000
49.885,D,0.920,0.800,0.653,0.653,0.1232,0.0883,0.600,0.000,0.000
49.906,D,0.920,0.800,0.715,0.644,0.1228,0.0937,0.600,0.000,0.000
49.926,D,0.920,0.800,0.662,0.588,0.1548,0.1269,0.600,0.000,0.000
49.946,D,0.920,0.800,0.725,0.653,0.1167,0.0882,0.600,0.000,0.000
49.966,D,0.920,0.800,0.716,0.645,0.1221,0.0931,0.600,0.000,0.000
49.986,D,0.920,0.800,0.735,0.588,0.1112,0.1274,0.600,0.000,0.000
50.006,D,0.920,0.800,0.726,0.653,0.1166,0.0881,0.600,0.000,0.000
50.026,D,0.920,0.800,0.725,0.580,0.1168,0.1318,0.600,0.000,0.000
50.045,D,0.920,0.800,0.725,0.653,0.1167,0.0882,0.600,0.000,0.000
50.066,D,0.920,0.800,0.719,0.647,0.1204,0.0916,0.600,0.000,0.000
50.086,D,0.920,0.800,0.722,0.649,0.1191,0.0904,0.600,0.000,0.000
50.106,D,0.920,0.800,0.662,0.588,0.1548,0.1269,0.600,0.000,0.000
50.126,D,0.920,0.800,0.725,0.580,0.1168,0.1318,0.600,0.000,0.000
50.145,D,0.920,0.800,0.725,0.653,0.1167,0.0882,0.600,0.000,0.000
50.165,D,0.920,0.800,0.723,0.650,0.1185,0.0898,0.600,0.000,0.000
50.186,D,0.920,0.800,0.728,0.655,0.1152,0.0869,0.600,0.000,0.000
50.205,D,0.920,0.800,0.726,0.653,0.1166,0.0881,0.600,0.000,0.000
50.226,D,0.920,0.800,0.651,0.579,0.1613,0.1327,0.600,0.000,0.000
50.245,D,0.920,0.800,0.727,0.654,0.1159,0.0875,0.600,0.000,0.000
50.266,D,0.920,0.800,0.649,0.649,0.1625,0.0905,0.600,0.000,0.000
50.286,D,0.920,0.800,0.730,0.511,0.1139,0.1405,0.600,0.000,0.000
50.306,D,0.920,0.800,0.717,0.718,0.1215,0.0905,0.600,0.000,0.000
50.326,D,0.920,0.800,0.655,0.582,0.1592,0.1309,0.600,0.000,0.000
50.346,D,0.920,0.800,0.731,0.658,0.1132,0.0851,0.600,0.000,0.000
50.366,D,0.920,0.800,0.798,0.653,0.0732,0.0883,0.600,0.000,0.000
50.385,D,0.920,0.800,0.653,0.580,0.1232,0.1318,0.600,0.000,0.000
50.405,D,0.920,0.800,0.653,0.653,0.1603,0.0883,0.600,0.000,0.000
50.426,D,0.920,0.800,0.722,0.650,0.1187,0.0900,0.600,0.000,0.000
50.445,D,0.920,0.800,0.723,0.578,0.1184,0.1331,0.600,0.000,0.000
50.466,D,0.920,0.800,0.658,0.585,0.1570,0.1289,0.600,0.000,0.000
50.486,D,0.920,0.800,0.725,0.653,0.1167,0.0882,0.600,0.000,0.000
50.506,D,0.920,0.800,0.726,0.653,0.1167,0.0882,0.600,0.000,0.000
50.526,D,0.920,0.800,0.725,0.580,0.1168,0.1319,0.600,0.000,0.000
50.546,D,0.920,0.800,0.653,0.653,0.1602,0.0882,0.600,0.000,0.000
50.565,D,0.920,0.800,0.725,0.653,0.1167,0.0882,0.600,0.000,0.000
50.586,D,0.920,0.800,0.788,0.573,0.0795,0.1363,0.600,0.000,0.000
50.606,D,0.920,0.800,0.661,0.588,0.1295,0.1274,0.600,0.000,0.000
50.626,D,0.920,0.800,0.653,0.653,0.1600,0.0880,0.600,0.000,0.000
50.646,D,0.920,0.800,0.725,0.653,0.1167,0.0883,0.600,0.000,0.000
50.666,D,0.920,0.800,0.723,0.650,0.1185,0.0898,0.600,0.000,0.000
50.686,D,0.920,0.800,0.726,0.581,0.1166,0.1317,0.600,0.000,0.000
50.706,D,0.920,0.800,0.645,0.645,0.1653,0.0933,0.600,0.000,0.000
50.726,D,0.920,0.800,0.738,0.664,0.1153,0.0816,0.600,0.000,0.000
50.746,D,0.920,0.800,0.725,0.580,0.1170,0.1316,0.600,0.000,0.000
50.766,D,0.920,0.800,0.653,0.581,0.1600,0.1316,0.600,0.000,0.000
50.786,D,0.920,0.800,0.781,0.710,0.1100,0.0816,0.600,0.000,0.000
50.805,D,0.920,0.800,0.740,0.592,0.1081,0.1249,0.600,0.000,0.000
50.825,D,0.920,0.800,0.727,0.654,0.1159,0.0875,0.600,0.000,0.000
50.845,D,0.920,0.800,0.653,0.653,0.1603,0.0883,0.600,0.000,0.000
50.866,D,0.920,0.800,0.726,0.580,0.1166,0.1317,0.600,0.000,0.000
50.885,D,0.920,0.800,0.789,0.645,0.0788,0.0928,0.600,0.000,0.000
50.905,D,0.920,0.800,0.660,0.660,0.1288,0.0838,0.600,0.000,0.000
50.925,D,0.920,0.800,0.720,0.576,0.1202,0.1338,0.600,0.000,0.000
50.945,D,0.920,0.800,0.727,0.655,0.1156,0.0872,0.600,0.000,0.000
50.965,D,0.920,0.800,0.654,0.581,0.1598,0.1314,0.600,0.000,0.000
50.986,D,0.920,0.800,0.715,0.643,0.1232,0.0941,0.600,0.000,0.000
51.005,D,0.920,0.800,0.666,0.666,0.1524,0.0804,0.600,0.000,0.000
51.025,D,0.920,0.800,0.726,0.580,0.1167,0.1304,0.600,0.000,0.000
51.045,D,0.920,0.800,0.653,0.580,0.1604,0.1319,0.600,0.000,0.000
51.065,D,0.920,0.800,0.789,0.645,0.1104,0.0928,0.600,0.000,0.000
51.085,D,0.920,0.800,0.734,0.660,0.1119,0.0839,0.600,0.000,0.000
51.105,D,0.920,0.800,0.726,0.581,0.1164,0.1315,0.600,0.000,0.000
51.125,D,0.920,0.800,0.653,0.653,0.1603,0.0883,0.600,0.000,0.000
51.146,D,0.920,0.800,0.798,0.580,0.1103,0.1318,0.600,0.000,0.000
51.166,D,0.920,0.800,0.784,0.642,0.0813,0.0949,0.600,0.000,0.000
51.185,D,0.920,0.800,0.730,0.657,0.1139,0.0857,0.600,0.000,0.000
51.205,D,0.920,0.800,0.657,0.657,0.1576,0.0856,0.600,0.000,0.000
51.226,D,0.920,0.800,0.720,0.648,0.1202,0.0914,0.600,0.000,0.000
51.246,D,0.920,0.800,0.734,0.514,0.1115,0.1414,0.600,0.000,0.000
51.265,D,0.920,0.800,0.726,0.653,0.1167,0.0914,0.600,0.000,0.000
51.285,D,0.920,0.800,0.723,0.651,0.1181,0.0895,0.600,0.000,0.000
51.305,D,0.920,0.800,0.724,0.652,0.1173,0.0888,0.600,0.000,0.000
51.326,D,0.920,0.800,0.644,0.644,0.1658,0.0938,0.600,0.000,0.000
51.345,D,0.920,0.800,0.665,0.591,0.1528,0.1251,0.600,0.000,0.000
51.365,D,0.920,0.800,0.653,0.580,0.1602,0.1317,0.600,0.000,0.000
51.385,D,0.920,0.800,0.653,0.508,0.1602,0.1753,0.600,0.000,0.000
51.405,D,0.920,0.800,0.508,0.508,0.2102,0.1753,0.600,0.000,0.000
51.425,D,0.920,0.800,0.580,0.508,0.2039,0.1754,0.600,0.000,0.000
51.446,D,0.920,0.800,0.711,0.640,0.1539,0.1254,0.600,0.000,0.000
51.466,D,0.920,0.800,0.729,0.656,0.1148,0.0865,0.600,0.000,0.000
51.486,D,0.920,0.800,0.728,0.655,0.1151,0.0868,0.600,0.000,0.000
51.506,D,0.920,0.800,0.734,0.660,0.1116,0.0837,0.600,0.000,0.000
51.526,D,0.920,0.800,0.798,0.725,0.0733,0.0448,0.600,0.000,0.000
51.545,D,0.920,0.800,0.798,0.725,0.0732,0.0448,0.600,0.000,0.000
51.566,D,0.920,0.800,0.726,0.726,0.1167,0.0447,0.600,0.000,0.000
51.585,D,0.920,0.800,0.871,0.653,0.0667,0.0883,0.600,0.000,0.000
51.606,D,0.920,0.800,0.871,0.726,0.0296,0.0447,0.600,0.000,0.000
51.626,D,0.920,0.800,0.790,0.718,0.0779,0.0490,0.600,0.000,0.000
51.645,D,0.920,0.800,0.799,0.654,0.0726,0.0878,0.600,0.000,0.000
51.666,D,0.920,0.800,0.805,0.658,0.0691,0.0849,0.600,0.000,0.000
51.686,D,0.920,0.800,0.798,0.798,0.0732,0.0349,0.600,0.000,0.000
51.705,D,0.920,0.800,0.798,0.725,0.0733,0.0448,0.600,0.000,0.000
51.725,D,0.920,0.800,0.797,0.725,0.0737,0.0452,0.600,0.000,0.000
51.746,D,0.920,0.800,0.853,0.640,0.0401,0.0952,0.600,0.000,0.000
51.766,D,0.920,0.800,0.741,0.667,0.0901,0.0798,0.600,0.000,0.000
51.786,D,0.920,0.800,0.787,0.715,0.0799,0.0508,0.600,0.000,0.000
51.805,D,0.920,0.800,0.810,0.736,0.0663,0.0384,0.600,0.000,0.000
51.825,D,0.920,0.800,0.798,0.725,0.0732,0.0447,0.600,0.000,0.000
51.845,D,0.920,0.800,0.798,0.653,0.0733,0.0883,0.600,0.000,0.000
51.866,D,0.920,0.800,0.863,0.719,0.0340,0.0483,0.600,0.000,0.000
51.886,D,0.920,0.800,0.788,0.716,0.0795,0.0504,0.600,0.000,0.000
51.906,D,0.920,0.800,0.741,0.667,0.1071,0.0796,0.600,0.000,0.000
51.926,D,0.920,0.800,0.798,0.725,0.0732,0.0447,0.600,0.000,0.000
51.945,D,0.920,0.800,0.870,0.725,0.0297,0.0448,0.600,0.000,0.000
51.965,D,0.920,0.800,0.798,0.653,0.0733,0.0883,0.600,0.000,0.000
51.986,D,0.920,0.800,0.793,0.721,0.0764,0.0477,0.600,0.000,0.000
52.005,D,0.920,0.800,0.801,0.728,0.0714,0.0430,0.600,0.000,0.000
52.025,D,0.920,0.800,0.800,0.655,0.0718,0.0871,0.600,0.000,0.000
52.045,D,0.920,0.800,0.798,0.726,0.0731,0.0446,0.600,0.000,0.000
52.066,D,0.920,0.800,0.798,0.653,0.0734,0.0884,0.600,0.000,0.000
52.085,D,0.920,0.800,0.857,0.714,0.0377,0.0514,0.600,0.000,0.000
52.105,D,0.920,0.800,0.808,0.734,0.0674,0.0395,0.600,0.000,0.000
52.125,D,0.920,0.800,0.728,0.728,0.1152,0.0432,0.600,0.000,0.000
52.145,D,0.920,0.800,0.798,0.653,0.0732,0.0883,0.600,0.000,0.000
52.165,D,0.920,0.800,0.871,0.725,0.0297,0.0447,0.600,0.000,0.000
52.185,D,0.920,0.800,0.791,0.647,0.0773,0.0916,0.600,0.000,0.000
52.205,D,0.920,0.800,0.802,0.729,0.0710,0.0427,0.600,0.000,0.000
52.225,D,0.920,0.800,0.801,0.656,0.0713,0.0867,0.600,0.000,0.000
52.245,D,0.920,0.800,0.798,0.726,0.0731,0.0447,0.600,0.000,0.000
52.266,D,0.920,0.800,0.798,0.725,0.0733,0.0448,0.600,0.000,0.000
52.285,D,0.920,0.800,0.785,0.714,0.0810,0.0518,0.600,0.000,0.000
52.305,D,0.920,0.800,0.811,0.664,0.0652,0.0817,0.600,0.000,0.000
52.325,D,0.920,0.800,0.798,0.725,0.0732,0.0447,0.600,0.000,0.000
52.346,D,0.920,0.800,0.798,0.653,0.0732,0.0883,0.600,0.000,0.000
52.365,D,0.920,0.800,0.871,0.725,0.0297,0.0448,0.600,0.000,0.000
52.385,D,0.920,0.800,0.787,0.715,0.0797,0.0507,0.600,0.000,0.000
52.405,D,0.920,0.800,0.807,0.734,0.0679,0.0399,0.600,0.000,0.000
52.425,D,0.920,0.800,0.728,0.655,0.1155,0.0871,0.600,0.000,0.000
52.445,D,0.920,0.800,0.871,0.725,0.0655,0.0447,0.600,0.000,0.000
52.465,D,0.920,0.800,0.798,0.725,0.0733,0.0448,0.600,0.000,0.000
52.486,D,0.920,0.800,0.798,0.653,0.0733,0.0884,0.600,0.000,0.000
52.505,D,0.920,0.800,0.929,0.715,0.0233,0.0510,0.600,0.000,0.000
52.525,D,0.920,0.800,0.806,0.660,0.0682,0.0842,0.600,0.000,0.000
52.545,D,0.920,0.800,0.729,0.729,0.1148,0.0428,0.600,0.000,0.000
52.566,D,0.920,0.800,0.798,0.726,0.0731,0.0447,0.600,0.000,0.000
52.586,D,0.920,0.800,0.870,0.653,0.0297,0.0883,0.600,0.000,0.000
52.606,D,0.920,0.800,0.792,0.720,0.0767,0.0479,0.600,0.000,0.000
52.625,D,0.920,0.800,0.804,0.731,0.0697,0.0416,0.600,0.000,0.000
52.645,D,0.920,0.800,0.798,0.726,0.0731,0.0446,0.600,0.000,0.000
52.665,D,0.920,0.800,0.798,0.653,0.0732,0.0883,0.600,0.000,0.000
52.685,D,0.920,0.800,0.798,0.653,0.0732,0.0882,0.600,0.000,0.000
52.706,D,0.920,0.800,0.855,0.784,0.0391,0.0382,0.600,0.000,0.000
52.725,D,0.920,0.800,0.738,0.664,0.0891,0.0814,0.600,0.000,0.000
52.746,D,0.920,0.800,0.790,0.718,0.0780,0.0492,0.600,0.000,0.000
52.766,D,0.920,0.800,0.807,0.734,0.0679,0.0399,0.600,0.000,0.000
52.785,D,0.920,0.800,0.798,0.725,0.0732,0.0448,0.600,0.000,0.000
52.805,D,0.920,0.800,0.798,0.653,0.0732,0.0882,0.600,0.000,0.000
52.825,D,0.920,0.800,0.793,0.720,0.0765,0.0478,0.600,0.000,0.000
52.845,D,0.920,0.800,0.803,0.730,0.0699,0.0417,0.600,0.000,0.000
52.865,D,0.920,0.800,0.858,0.715,0.0373,0.0510,0.600,0.000,0.000
52.885,D,0.920,0.800,0.807,0.660,0.0677,0.0837,0.600,0.000,0.000
52.905,D,0.920,0.800,0.728,0.655,0.1152,0.0869,0.600,0.000,0.000
52.925,D,0.920,0.800,0.798,0.725,0.0733,0.0448,0.600,0.000,0.000
52.946,D,0.920,0.800,0.870,0.725,0.0302,0.0451,0.600,0.000,0.000
52.965,D,0.920,0.800,0.795,0.723,0.0747,0.0461,0.600,0.000,0.000
52.985,D,0.920,0.800,0.801,0.728,0.0714,0.0431,0.600,0.000,0.000
53.005,D,0.920,0.800,0.798,0.653,0.0731,0.0882,0.600,0.000,0.000
53.025,D,0.920,0.800,0.798,0.653,0.0733,0.0883,0.600,0.000,0.000
53.046,D,0.920,0.800,0.852,0.781,0.0405,0.0383,0.600,0.000,0.000
53.065,D,0.920,0.800,0.808,0.734,0.0674,0.0394,0.600,0.000,0.000
53.085,D,0.920,0.800,0.732,0.732,0.1127,0.0407,0.600,0.000,0.000
53.105,D,0.920,0.800,0.798,0.653,0.0732,0.0883,0.600,0.000,0.000
53.125,D,0.920,0.800,0.798,0.653,0.0731,0.0882,0.600,0.000,0.000
53.146,D,0.920,0.800,0.854,0.783,0.0395,0.0382,0.600,0.000,0.000
53.165,D,0.920,0.800,0.811,0.738,0.0652,0.0374,0.600,0.000,0.000
53.185,D,0.920,0.800,0.800,0.727,0.0719,0.0436,0.600,0.000,0.000
53.205,D,0.920,0.800,0.798,0.653,0.0732,0.0883,0.600,0.000,0.000
53.226,D,0.920,0.800,0.782,0.711,0.0828,0.0534,0.600,0.000,0.000
53.245,D,0.920,0.800,0.812,0.665,0.0646,0.0813,0.600,0.000,0.000
53.265,D,0.920,0.800,0.800,0.728,0.0717,0.0434,0.600,0.000,0.000
53.285,D,0.920,0.800,0.797,0.725,0.0735,0.0450,0.600,0.000,0.000
53.305,D,0.920,0.800,0.798,0.726,0.0731,0.0447,0.600,0.000,0.000
53.325,D,0.920,0.800,0.788,0.645,0.0790,0.0930,0.600,0.000,0.000
53.346,D,0.920,0.800,0.805,0.732,0.0691,0.0430,0.600,0.000,0.000
53.365,D,0.920,0.800,0.874,0.728,0.0278,0.0431,0.600,0.000,0.000
53.385,D,0.920,0.800,0.726,0.653,0.0778,0.0882,0.600,0.000,0.000
53.405,D,0.920,0.800,0.798,0.725,0.0732,0.0447,0.600,0.000,0.000
53.425,D,0.920,0.800,0.788,0.716,0.0791,0.0501,0.600,0.000,0.000
53.445,D,0.920,0.800,0.805,0.658,0.0691,0.0849,0.600,0.000,0.000
53.465,D,0.920,0.800,0.801,0.728,0.0712,0.0429,0.600,0.000,0.000
53.486,D,0.920,0.800,0.798,0.653,0.0732,0.0883,0.600,0.000,0.000
53.505,D,0.920,0.800,0.798,0.725,0.0734,0.0449,0.600,0.000,0.000
53.526,D,0.920,0.800,0.783,0.783,0.0823,0.0103,0.600,0.000,0.000
53.545,D,0.920,0.800,0.814,0.666,0.0635,0.0603,0.600,0.000,0.000
53.565,D,0.920,0.800,0.798,0.653,0.0733,0.0884,0.600,0.000,0.000
53.585,D,0.920,0.800,0.798,0.726,0.0731,0.0446,0.600,0.000,0.000
53.606,D,0.920,0.800,0.798,0.653,0.0732,0.0883,0.600,0.000,0.000
53.625,D,0.920,0.800,0.865,0.721,0.0328,0.0474,0.600,0.000,0.000
53.645,D,0.920,0.800,0.803,0.730,0.0703,0.0421,0.600,0.000,0.000
53.665,D,0.920,0.800,0.725,0.725,0.1168,0.0448,0.600,0.000,0.000
53.685,D,0.920,0.800,0.871,0.653,0.0668,0.0882,0.600,0.000,0.000
53.705,D,0.920,0.800,0.797,0.725,0.0735,0.0450,0.600,0.000,0.000
53.725,D,0.920,0.800,0.859,0.715,0.0369,0.0507,0.600,0.000,0.000
53.745,D,0.920,0.800,0.809,0.662,0.0666,0.0829,0.600,0.000,0.000
53.766,D,0.920,0.800,0.726,0.726,0.1165,0.0445,0.600,0.000,0.000
53.785,D,0.920,0.800,0.871,0.653,0.0665,0.0882,0.600,0.000,0.000
53.806,D,0.920,0.800,0.798,0.725,0.0732,0.0447,0.600,0.000,0.000
53.826,D,0.920,0.800,0.858,0.786,0.0373,0.0082,0.600,0.000,0.000
53.845,D,0.920,0.800,0.876,0.657,0.0265,0.0582,0.600,0.000,0.000
53.867,D,0.920,0.800,0.717,0.645,0.0765,0.0929,0.600,0.000,0.000
53.887,D,0.920,0.800,0.740,0.666,0.1082,0.0806,0.600,0.000,0.000
53.908,D,0.920,0.800,0.783,0.712,0.0822,0.0529,0.600,0.000,0.000
53.927,D,0.920,0.800,0.814,0.739,0.0639,0.0363,0.600,0.000,0.000
53.947,D,0.920,0.800,0.864,0.720,0.0336,0.0480,0.600,0.000,0.000
53.965,D,0.920,0.800,0.729,0.729,0.0836,0.0425,0.600,0.000,0.000
53.985,D,0.920,0.800,0.801,0.656,0.0713,0.0867,0.600,0.000,0.000
54.005,D,0.920,0.800,0.798,0.653,0.0733,0.0883,0.600,0.000,0.000
54.025,D,0.920,0.800,0.798,0.798,0.0732,0.0383,0.600,0.000,0.000
54.045,D,0.920,0.800,0.796,0.724,0.0742,0.0456,0.600,0.000,0.000
54.066,D,0.920,0.800,0.791,0.719,0.0777,0.0488,0.600,0.000,0.000
54.086,D,0.920,0.800,0.792,0.648,0.0766,0.0910,0.600,0.000,0.000
54.106,D,0.920,0.800,0.805,0.732,0.0692,0.0411,0.600,0.000,0.000
54.125,D,0.920,0.800,0.806,0.733,0.0681,0.0401,0.600,0.000,0.000
54.145,D,0.920,0.800,0.798,0.653,0.0733,0.0883,0.600,0.000,0.000
54.165,D,0.920,0.800,0.798,0.725,0.0732,0.0448,0.600,0.000,0.000
54.186,D,0.920,0.800,0.798,0.725,0.0735,0.0450,0.600,0.000,0.000
54.205,D,0.920,0.800,0.864,0.720,0.0337,0.0480,0.600,0.000,0.000
54.225,D,0.920,0.800,0.731,0.658,0.0837,0.0854,0.600,0.000,0.000
54.245,D,0.920,0.800,0.799,0.654,0.0727,0.0878,0.600,0.000,0.000
54.266,D,0.920,0.800,0.797,0.725,0.0737,0.0452,0.600,0.000,0.000
54.285,D,0.920,0.800,0.793,0.793,0.0760,0.0040,0.600,0.000,0.000
54.305,D,0.920,0.800,0.803,0.657,0.0701,0.0540,0.600,0.000,0.000
54.325,D,0.920,0.800,0.798,0.653,0.0730,0.0881,0.600,0.000,0.000
54.345,D,0.920,0.800,0.798,0.653,0.0733,0.0883,0.600,0.000,0.000
54.366,D,0.920,0.800,0.862,0.719,0.0346,0.0488,0.600,0.000,0.000
54.385,D,0.920,0.800,0.732,0.732,0.0846,0.0407,0.600,0.000,0.000
54.405,D,0.920,0.800,0.798,0.725,0.0733,0.0448,0.600,0.000,0.000
54.425,D,0.920,0.800,0.798,0.653,0.0731,0.0882,0.600,0.000,0.000
54.446,D,0.920,0.800,0.798,0.653,0.0733,0.0883,0.600,0.000,0.000
54.465,D,0.920,0.800,0.793,0.720,0.0765,0.0477,0.600,0.000,0.000
54.485,D,0.920,0.800,0.800,0.728,0.0717,0.0434,0.600,0.000,0.000
54.505,D,0.920,0.800,0.801,0.655,0.0714,0.0868,0.600,0.000,0.000
54.525,D,0.920,0.800,0.798,0.725,0.0732,0.0448,0.600,0.000,0.000
54.545,D,0.920,0.800,0.871,0.726,0.0296,0.0446,0.600,0.000,0.000
54.565,D,0.920,0.800,0.786,0.715,0.0796,0.0512,0.600,0.000,0.000
54.585,D,0.920,0.800,0.736,0.663,0.1101,0.0823,0.600,0.000,0.000
54.605,D,0.920,0.800,0.798,0.653,0.0732,0.0883,0.600,0.000,0.000
54.625,D,0.920,0.800,0.871,0.726,0.0296,0.0446,0.600,0.000,0.000
54.645,D,0.920,0.800,0.788,0.717,0.0791,0.0501,0.600,0.000,0.000
54.665,D,0.920,0.800,0.803,0.730,0.0701,0.0419,0.600,0.000,0.000
54.685,D,0.920,0.800,0.803,0.657,0.0705,0.0860,0.600,0.000,0.000
54.705,D,0.920,0.800,0.798,0.726,0.0732,0.0447,0.600,0.000,0.000
54.726,D,0.920,0.800,0.798,0.725,0.0732,0.0447,0.600,0.000,0.000
54.746,D,0.920,0.800,0.797,0.652,0.0737,0.0887,0.600,0.000,0.000
54.766,D,0.920,0.800,0.798,0.726,0.0729,0.0445,0.600,0.000,0.000
54.785,D,0.920,0.800,0.871,0.726,0.0295,0.0446,0.600,0.000,0.000
54.806,D,0.920,0.800,0.798,0.653,0.0732,0.0882,0.600,0.000,0.000
54.826,D,0.920,0.800,0.725,0.725,0.1171,0.0451,0.600,0.000,0.000
54.846,D,0.920,0.800,0.859,0.716,0.0671,0.0504,0.600,0.000,0.000
54.865,D,0.920,0.800,0.808,0.734,0.0675,0.0395,0.600,0.000,0.000
54.886,D,0.920,0.800,0.869,0.724,0.0304,0.0453,0.600,0.000,0.000
54.905,D,0.920,0.800,0.801,0.655,0.0716,0.0869,0.600,0.000,0.000
54.926,D,0.920,0.800,0.726,0.653,0.1167,0.0882,0.600,0.000,0.000
54.946,D,0.920,0.800,0.797,0.725,0.0735,0.0450,0.600,0.000,0.000
54.966,D,0.920,0.800,0.859,0.787,0.0368,0.0077,0.600,0.000,0.000
54.986,D,0.920,0.800,0.878,0.659,0.0249,0.0577,0.600,0.000,0.000
55.005,D,0.920,0.800,0.730,0.730,0.0749,0.0423,0.600,0.000,0.000
55.026,D,0.920,0.800,0.797,0.652,0.0735,0.0885,0.600,0.000,0.000
55.046,D,0.920,0.800,0.726,0.653,0.1166,0.0881,0.600,0.000,0.000
55.066,D,0.920,0.800,0.798,0.725,0.0732,0.0447,0.600,0.000,0.000
55.086,D,0.920,0.800,0.798,0.725,0.0732,0.0448,0.600,0.000,0.000
55.106,D,0.920,0.800,0.870,0.725,0.0298,0.0448,0.600,0.000,0.000
55.126,D,0.920,0.800,0.798,0.726,0.0731,0.0447,0.600,0.000,0.000
55.146,D,0.920,0.800,0.798,0.653,0.0733,0.0884,0.600,0.000,0.000
55.166,D,0.920,0.800,0.787,0.715,0.0799,0.0508,0.600,0.000,0.000
55.186,D,0.920,0.800,0.803,0.730,0.0705,0.0423,0.600,0.000,0.000
55.206,D,0.920,0.800,0.805,0.659,0.0689,0.0848,0.600,0.000,0.000
55.226,D,0.920,0.800,0.798,0.653,0.0733,0.0883,0.600,0.000,0.000
55.246,D,0.920,0.800,0.798,0.725,0.0733,0.0449,0.600,0.000,0.000
55.266,D,0.920,0.800,0.798,0.798,0.0732,0.0012,0.600,0.000,0.000
55.286,D,0.920,0.800,0.798,0.725,0.0734,0.0449,0.600,0.000,0.000
55.306,D,0.920,0.800,0.871,0.653,0.0297,0.0882,0.600,0.000,0.000
55.326,D,0.920,0.800,0.798,0.725,0.0732,0.0447,0.600,0.000,0.000
55.346,D,0.920,0.800,0.725,0.725,0.1167,0.0447,0.600,0.000,0.000
55.366,D,0.920,0.800,0.863,0.647,0.0667,0.0916,0.600,0.000,0.000
55.386,D,0.920,0.800,0.805,0.659,0.0691,0.0849,0.600,0.000,0.000
55.406,D,0.920,0.800,0.856,0.713,0.0385,0.0521,0.600,0.000,0.000
55.426,D,0.920,0.800,0.808,0.661,0.0672,0.0834,0.600,0.000,0.000
55.445,D,0.920,0.800,0.802,0.729,0.0706,0.0424,0.600,0.000,0.000
55.466,D,0.920,0.800,0.798,0.725,0.0732,0.0447,0.600,0.000,0.000
55.486,D,0.920,0.800,0.798,0.653,0.0732,0.0883,0.600,0.000,0.000
