t,cmd,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
5.138,W,1.800,1.800,1.933,2.076,0.5340,0.5340,-0.2013,-0.2827,0.3327,0.3060
5.157,W,1.800,1.800,1.976,2.123,0.5340,0.5340,-0.2139,-0.3108,0.3201,0.2232
5.176,W,1.800,1.800,1.964,2.110,0.5340,0.5340,-0.0690,-0.1537,0.4201,0.3232
5.198,W,1.800,1.800,2.024,2.024,0.5340,0.5340,-0.2833,0.0804,0.3201,0.4232
5.220,W,1.800,1.800,2.094,2.094,0.5340,0.5340,-0.3503,-0.3501,0.2201,0.3232
5.240,W,1.800,1.800,2.011,2.083,0.5340,0.5340,0.0790,-0.1433,0.3201,0.3907
5.264,W,1.800,1.800,2.046,2.182,0.5340,0.5340,-0.2344,-0.4782,0.2996,0.2907
5.288,W,1.800,1.800,2.083,2.146,0.5340,0.5340,-0.2627,-0.1172,0.2713,0.3907
5.313,W,1.800,1.800,2.058,2.240,0.5340,0.5340,-0.0920,-0.4972,0.3713,0.2907
5.330,W,1.800,1.800,2.085,2.211,0.5340,0.5340,-0.2377,-0.1742,0.2963,0.3598
5.348,W,1.800,1.800,2.049,2.120,0.5340,0.5340,-0.0604,0.0339,0.3963,0.4598
5.370,W,1.800,1.800,2.008,2.137,0.5340,0.5340,-0.0219,-0.2455,0.4963,0.3598
5.391,W,1.800,1.800,2.037,2.122,0.5340,0.5340,-0.2134,-0.1531,0.3963,0.3809
5.418,W,1.800,1.800,2.112,2.178,0.5340,0.5340,-0.3772,-0.3689,0.2963,0.2809
5.439,W,1.800,1.800,2.163,2.217,0.5340,0.5340,-0.3440,-0.3470,0.1963,0.1870
5.479,W,1.800,1.800,1.720,1.784,0.5340,0.5340,1.0000,1.0000,0.2963,0.2870
5.508,W,1.800,1.800,2.280,2.316,0.5340,0.5340,-1.0000,-1.0000,0.1963,0.1870
5.533,W,1.800,1.800,2.215,2.264,0.5340,0.5340,-0.0883,-0.1489,0.2963,0.2870
5.553,W,1.800,1.800,2.099,2.223,0.5340,0.5340,0.1102,-0.1496,0.3963,0.3844
5.574,W,1.800,1.800,2.077,2.146,0.5340,0.5340,-0.1099,-0.0151,0.4241,0.4844
5.592,W,1.800,1.800,2.087,2.087,0.5340,0.5340,-0.1963,-0.0246,0.3377,0.5094
5.615,W,1.800,1.800,2.144,2.209,0.5340,0.5340,-0.3493,-0.5501,0.2377,0.4094
5.636,W,1.800,1.800,2.056,2.208,0.5340,0.5340,0.0666,-0.2429,0.3377,0.3094
5.661,W,1.800,1.800,2.067,2.261,0.5340,0.5340,-0.1881,-0.4084,0.3459,0.2094
5.688,W,1.800,1.800,2.119,2.278,0.5340,0.5340,-0.3223,-0.3304,0.2459,0.2036
5.711,W,1.800,1.800,2.163,2.283,0.5340,0.5340,-0.3259,-0.3009,0.2081,0.2331
5.729,W,1.800,1.800,2.175,2.175,0.5340,0.5340,-0.2571,0.0433,0.2769,0.3331
5.753,W,1.800,1.800,2.041,2.181,0.5340,0.5340,0.1924,-0.2433,0.3769,0.2907
5.777,W,1.800,1.800,2.055,2.183,0.5340,0.5340,-0.1883,-0.2355,0.3457,0.2985
5.799,W,1.800,1.800,2.134,2.196,0.5340,0.5340,-0.3972,-0.2701,0.2457,0.2639
5.818,W,1.800,1.800,2.157,2.157,0.5340,0.5340,-0.2715,-0.1153,0.2625,0.3639
5.839,W,1.800,1.800,2.075,2.146,0.5340,0.5340,0.0397,-0.1820,0.3625,0.3520
5.861,W,1.800,1.800,2.086,2.153,0.5340,0.5340,-0.1985,-0.2281,0.3355,0.3059
5.882,W,1.800,1.800,2.102,2.177,0.5340,0.5340,-0.2212,-0.2852,0.3128,0.2488
5.903,W,1.800,1.800,2.085,2.219,0.5340,0.5340,-0.1283,-0.3579,0.4057,0.1761
5.926,W,1.800,1.800,2.103,2.171,0.5340,0.5340,-0.2275,-0.1019,0.3065,0.2761
5.947,W,1.800,1.800,2.155,2.155,0.5340,0.5340,-0.3437,-0.1737,0.2065,0.3603
5.968,W,1.800,1.800,2.130,2.130,0.5340,0.5340,-0.1358,-0.1362,0.3065,0.3978
5.991,A,1.740,1.740,2.091,2.159,0.5202,0.5202,-0.1134,-0.3224,0.4065,0.2978
6.013,A,1.680,1.680,2.080,2.210,0.5064,0.5064,-0.2120,-0.4467,0.3065,0.1978
6.037,A,1.620,1.620,2.139,2.203,0.4926,0.4926,-0.4574,-0.3329,0.2065,0.1597
6.056,A,1.560,1.560,2.119,2.240,0.4788,0.4788,-0.2849,-0.4981,0.1939,0.0597
6.076,A,1.500,1.500,2.135,2.135,0.4650,0.4650,-0.4229,-0.1204,0.0939,0.1597
6.095,A,1.440,1.440,2.100,2.100,0.4512,0.4512,-0.3084,-0.3071,0.1428,0.1441
6.112,A,1.380,1.380,2.002,2.077,0.4374,0.4374,-0.1293,-0.3612,0.2428,0.0762
6.133,A,1.320,1.320,2.007,2.007,0.4236,0.4236,-0.4223,-0.2362,0.1428,0.1762
6.152,A,1.260,1.260,1.979,1.979,0.4098,0.4098,-0.3618,-0.3619,0.0480,0.0762
6.169,A,1.200,1.200,1.810,1.883,0.3960,0.3960,0.0555,-0.1690,0.1480,0.1762
6.189,A,1.140,1.200,1.749,1.749,0.3822,0.3960,-0.2119,0.0053,0.1703,0.2762
6.209,A,1.080,1.200,1.728,1.800,0.3684,0.3960,-0.3378,-0.4889,0.0703,0.1762
6.229,A,1.020,1.200,1.687,1.834,0.3546,0.3960,-0.2962,-0.4632,0.0584,0.0762
6.249,A,0.960,1.200,1.585,1.801,0.3408,0.3960,-0.1213,-0.2806,0.1584,0.1154
6.269,A,0.900,1.200,1.530,1.676,0.3270,0.3960,-0.2414,0.0270,0.0856,0.2154
6.290,A,0.840,1.200,1.518,1.663,0.3132,0.3960,-0.3757,-0.2433,-0.0144,0.1527
6.308,A,0.780,1.200,1.460,1.679,0.2994,0.3960,-0.2636,-0.3291,0.0358,0.0669
6.326,A,0.720,1.200,1.304,1.594,0.2856,0.3960,0.0408,-0.0219,0.1358,0.1669
6.347,A,0.660,1.200,1.232,1.522,0.2718,0.3960,-0.1641,-0.0143,0.1077,0.2669
6.367,A,0.600,1.200,1.375,1.593,0.2580,0.3960,-0.8233,-0.4120,0.0077,0.1669
6.386,A,0.540,1.200,1.235,1.598,0.2442,0.3960,-0.0661,-0.2530,0.1077,0.1430
6.406,A,0.480,1.200,1.096,1.534,0.2304,0.3960,-0.0214,-0.0402,0.2077,0.2430
6.426,A,0.420,1.200,1.167,1.531,0.2166,0.3960,-0.6256,-0.1922,0.1077,0.2038
6.446,A,0.360,1.200,1.224,1.584,0.2028,0.3960,-0.6613,-0.3616,0.0077,0.1038
6.467,A,0.300,1.200,1.161,1.524,0.1890,0.3960,-0.3602,-0.0453,-0.0923,0.2038
6.486,A,0.240,1.200,0.889,1.481,0.1752,0.3960,0.2923,-0.0610,0.0077,0.3038
6.505,A,0.180,1.200,0.794,1.589,0.1614,0.3960,-0.1324,-0.5016,0.0290,0.2038
6.525,A,0.120,1.200,0.724,1.665,0.1476,0.3960,-0.1860,-0.4692,-0.0384,0.1038
6.545,A,0.060,1.200,0.714,1.499,0.1338,0.3960,-0.3676,0.2341,-0.1384,0.2038
6.565,A,-0.000,1.200,0.444,1.480,0.0000,0.3960,0.4078,-0.1214,-0.0384,0.2746
6.585,A,-0.060,1.200,0.356,1.636,-0.1338,0.3960,-0.0284,-0.6515,-0.1384,0.1746
6.604,A,-0.120,1.200,0.148,1.559,-0.1476,0.3960,0.3572,-0.0213,-0.0384,0.2746
6.624,A,-0.180,1.200,0.000,1.596,-0.1614,0.3960,0.2631,-0.3299,0.0616,0.1746
6.644,A,-0.240,1.200,0.000,1.585,-0.1752,0.3960,-0.1440,-0.2041,-0.0384,0.1919
6.664,A,-0.300,1.200,0.000,1.524,-0.1890,0.3960,-0.1800,-0.0406,-0.1384,0.2919
6.685,D,-0.240,1.140,0.000,1.579,-0.1752,0.3822,-0.1440,-0.4018,-0.2384,0.1919
6.705,D,-0.180,1.080,-0.369,1.625,-0.1614,0.3684,1.0000,-0.4412,-0.1384,0.0919
6.725,D,-0.120,1.020,-0.508,1.595,-0.1476,0.3546,0.5784,-0.2715,-0.0384,0.0831
6.745,D,-0.060,0.960,-0.504,1.585,-0.1338,0.3408,0.2583,-0.3487,0.0616,-0.0079
6.765,D,-0.000,0.900,-0.292,1.461,0.0000,0.3270,-0.3547,-0.0279,-0.0384,0.0921
6.784,D,0.060,0.840,-0.290,1.378,0.1338,0.3132,0.2049,-0.1157,0.0616,0.1921
6.804,D,0.120,0.780,-0.218,1.451,0.1476,0.2994,0.0211,-0.5828,0.1616,0.0921
6.824,D,0.180,0.720,-0.143,1.427,0.1614,0.2856,0.0066,-0.3668,0.1680,-0.0079
6.844,D,0.240,0.660,0.000,1.245,0.1752,0.2718,-0.2129,0.1053,0.0680,0.0921
6.864,D,0.300,0.600,0.145,1.162,0.1890,0.2580,-0.2703,-0.1305,-0.0320,0.1275
6.883,D,0.360,0.540,0.073,1.241,0.2028,0.2442,0.3529,-0.6163,0.0680,0.0275
6.903,D,0.420,0.480,0.000,1.161,0.2166,0.2304,0.4344,-0.2099,0.1680,0.0205
6.924,D,0.480,0.420,0.145,1.088,0.2304,0.2166,-0.1618,-0.2187,0.0686,-0.0021
6.943,D,0.540,0.360,0.290,1.016,0.2442,0.2028,-0.2128,-0.2119,0.0314,-0.0091
6.964,D,0.600,0.300,0.290,0.942,0.2580,0.1890,0.1867,-0.2019,0.1314,-0.0129
6.984,D,0.660,0.240,0.290,0.871,0.2718,0.1752,0.2208,-0.2005,0.2314,-0.0253
7.004,D,0.720,0.180,0.363,0.798,0.2856,0.1614,0.0336,-0.1878,0.3192,-0.0264
7.024,D,0.780,0.120,0.508,0.726,0.2994,0.1476,-0.1998,-0.1826,0.2192,-0.0350
7.044,D,0.840,0.060,0.725,0.580,0.3132,0.1338,-0.4750,0.0509,0.1192,0.0650
7.064,D,0.900,-0.000,0.725,0.508,0.3270,0.0000,0.1045,-0.1236,0.2192,-0.0350
7.083,D,0.960,-0.060,0.869,0.507,0.3408,-0.1338,-0.3029,-0.3371,0.1192,-0.1350
7.103,D,1.020,-0.120,0.869,0.435,0.3546,-0.1476,0.0881,-0.1530,0.2192,-0.2350
7.123,D,1.080,-0.180,0.936,0.072,0.3684,-0.1614,-0.0805,0.7556,0.2879,-0.1350
7.143,D,1.140,-0.240,1.081,-0.072,0.3822,-0.1752,-0.3255,0.2594,0.1879,-0.0350
7.163,D,1.200,-0.300,1.103,-0.074,0.3960,-0.1890,0.0029,-0.1322,0.2879,-0.1350
7.184,D,1.200,-0.360,1.161,-0.073,0.3960,-0.2028,-0.1227,-0.1748,0.2733,-0.2350
7.204,D,1.200,-0.420,1.383,-0.364,0.3960,-0.2166,-0.6652,0.6951,0.1733,-0.1350
7.224,D,1.200,-0.480,1.379,-0.436,0.3960,-0.2304,-0.0971,0.1520,0.2733,-0.0784
7.244,D,1.200,-0.540,1.435,-0.502,0.3960,-0.2442,-0.2813,0.1443,0.1733,-0.0999
7.265,D,1.200,-0.600,1.518,-0.434,0.3960,-0.2580,-0.3983,-0.2710,0.0733,-0.1999
7.285,D,1.200,-0.660,1.471,-0.588,0.3960,-0.2718,-0.0454,0.3438,0.1733,-0.0999
7.305,D,1.200,-0.720,1.515,-0.793,0.3960,-0.2856,-0.2973,0.5563,0.0987,0.0001
7.325,D,1.200,-0.780,1.437,-0.791,0.3960,-0.2994,0.0504,-0.0005,0.1987,-0.0999
7.344,D,1.200,-0.840,1.474,-0.663,0.3960,-0.3132,-0.2551,-0.4247,0.1409,-0.1999
7.364,D,1.200,-0.900,1.487,-0.779,0.3960,-0.3270,-0.2066,0.2173,0.1894,-0.1097
7.385,D,1.200,-0.960,1.413,-0.892,0.3960,-0.3408,0.0583,0.2425,0.2894,-0.0983
7.405,D,1.200,-1.020,1.523,-0.943,0.3960,-0.3546,-0.4703,0.0807,0.1894,-0.1983
7.424,D,1.200,-1.080,1.564,-0.995,0.3960,-0.3684,-0.3191,0.0791,0.0894,-0.2893
7.446,D,1.200,-1.140,1.401,-1.032,0.3960,-0.3822,0.2865,0.0282,0.1894,-0.3540
7.465,D,1.200,-1.200,1.453,-1.235,0.3960,-0.3960,-0.2810,0.5272,0.1150,-0.2540
7.485,D,1.200,-1.200,1.348,-1.348,0.3960,-0.3960,0.1726,0.3722,0.2150,-0.1540
7.505,D,1.200,-1.200,1.341,-1.341,0.3960,-0.3960,-0.0658,0.0658,0.3150,-0.2540
7.526,D,1.200,-1.200,1.305,-1.450,0.3960,-0.3960,0.0252,0.4240,0.4150,-0.1540
7.546,D,1.200,-1.200,1.477,-1.477,0.3960,-0.3960,-0.5949,0.2327,0.3150,-0.1633
7.566,D,1.200,-1.200,1.596,-1.451,0.3960,-0.3960,-0.5363,0.0865,0.2150,-0.2633
7.586,D,1.200,-1.200,1.520,-1.520,0.3960,-0.3960,-0.0015,0.3641,0.3150,-0.1633
7.608,D,1.200,-1.200,1.435,-1.579,0.3960,-0.3960,0.0705,0.3739,0.4150,-0.0633
7.627,D,1.200,-1.200,1.608,-1.462,0.3960,-0.3960,-0.6759,-0.1350,0.3150,-0.1633
7.647,D,1.200,-1.200,1.676,-1.457,0.3960,-0.3960,-0.4550,0.1423,0.2150,-0.2537
7.667,D,1.200,-1.200,1.669,-1.523,0.3960,-0.3960,-0.2633,0.3602,0.1327,-0.1537
7.686,D,1.200,-1.200,1.529,-1.529,0.3960,-0.3960,0.1527,0.2101,0.2327,-0.1859
7.708,D,1.200,-1.200,1.493,-1.568,0.3960,-0.3960,-0.0868,0.3182,0.3092,-0.0859
7.728,D,1.200,-1.200,1.507,-1.579,0.3960,-0.3960,-0.2197,0.2556,0.2092,-0.1404
7.748,A,1.140,-1.140,1.561,-1.490,0.3822,-0.3822,-0.3883,-0.0110,0.1092,-0.2404
7.766,A,1.080,-1.080,1.498,-1.573,0.3684,-0.3684,-0.0937,0.5028,0.2092,-0.1404
7.784,A,1.020,-1.020,1.355,-1.640,0.3546,-0.3546,0.1581,0.5396,0.3092,-0.0404
7.806,A,0.960,-0.960,1.470,-1.470,0.3408,-0.3408,-0.5939,-0.1196,0.2092,-0.1404
7.826,A,0.900,-0.900,1.492,-1.421,0.3270,-0.3270,-0.4108,0.1906,0.1092,-0.1364
7.845,A,0.840,-0.840,1.417,-1.491,0.3132,-0.3132,-0.1572,0.5659,0.1560,-0.0364
7.865,A,0.780,-0.780,1.378,-1.378,0.2994,-0.2994,-0.2621,0.0758,0.0560,-0.1364
7.885,A,0.720,-0.720,1.306,-1.306,0.2856,-0.2856,-0.1713,0.1713,0.1143,-0.1143
7.905,A,0.660,-0.660,1.161,-1.378,0.2718,-0.2718,0.0627,0.6118,0.2143,-0.0143
7.924,A,0.600,-0.600,1.151,-1.223,0.2580,-0.2580,-0.3060,-0.0149,0.1143,-0.1143
7.945,A,0.540,-0.540,1.207,-1.207,0.2442,-0.2442,-0.5391,0.3593,0.0143,-0.0143
7.964,A,0.480,-0.480,1.048,-1.123,0.2304,-0.2304,0.0555,0.1765,0.1143,-0.0539
7.984,A,0.420,-0.420,1.080,-1.080,0.2166,-0.2166,-0.4755,0.2883,0.0143,0.0461
8.004,A,0.360,-0.360,0.863,-0.935,0.2028,-0.2028,0.2390,-0.0157,0.1143,-0.0539
8.024,A,0.300,-0.300,0.867,-0.794,0.1890,-0.1890,-0.3477,-0.0561,0.0143,-0.1539
8.043,A,0.240,-0.240,0.814,-0.888,0.1752,-0.1752,-0.2144,0.6243,-0.0392,-0.0539
8.064,A,0.180,-0.180,0.640,-0.853,0.1614,-0.1614,0.1600,0.3162,0.0608,0.0461
8.083,A,0.120,-0.120,0.516,-0.663,0.1476,-0.1476,0.0735,-0.1500,0.1608,-0.0539
8.103,A,0.060,-0.060,0.583,-0.583,0.1338,-0.1338,-0.4819,0.1134,0.0608,-0.0204
8.123,A,-0.000,0.000,0.580,-0.508,0.0000,0.0000,-0.3416,0.1169,-0.0392,0.0796
8.143,A,-0.060,0.060,0.363,-0.435,-0.1338,0.1338,0.2902,0.1159,0.0608,0.1796
8.162,A,-0.120,0.120,0.361,-0.144,-0.1476,0.1476,-0.2845,-0.5685,-0.0392,0.0796
8.182,A,-0.180,0.180,0.219,0.000,-0.1614,0.1614,0.1168,-0.2531,-0.0446,-0.0204
8.202,A,-0.240,0.240,0.073,0.000,-0.1752,0.1752,0.1778,0.1440,0.0026,0.0796
8.222,A,-0.300,0.300,0.000,0.000,-0.1890,0.1890,0.0014,0.1800,-0.0974,0.1796
8.243,A,-0.360,0.360,0.000,0.145,-0.2028,0.2028,-0.2160,-0.2338,-0.1974,0.0796
8.263,A,-0.420,0.420,-0.217,0.289,-0.2166,0.2166,0.4203,-0.2817,-0.0974,-0.0204
8.282,A,-0.480,0.480,-0.291,0.146,-0.2304,0.2304,0.0726,0.5596,-0.1578,0.0796
8.303,A,-0.540,0.540,-0.216,0.072,-0.2442,0.2442,-0.3829,0.4649,-0.2578,0.1796
8.323,A,-0.600,0.600,-0.437,0.219,-0.2580,0.2580,0.4558,-0.1378,-0.1578,0.1202
8.343,A,-0.660,0.660,-0.582,0.364,-0.2718,0.2718,0.3161,-0.1857,-0.0578,0.0861
8.363,A,-0.720,0.720,-0.435,0.290,-0.2856,0.2856,-0.5387,0.4425,-0.1578,0.1861
8.383,A,-0.780,0.780,-0.581,0.363,-0.2994,0.2994,0.2441,0.0683,-0.0578,0.2861
8.403,A,-0.840,0.840,-0.571,0.571,-0.3132,0.3132,-0.1867,-0.3576,-0.1578,0.1861
8.423,A,-0.900,0.900,-0.658,0.731,-0.3270,0.3270,0.0721,-0.2986,-0.2549,0.0861
8.444,A,-0.960,0.960,-0.862,0.790,-0.3408,0.3408,0.4523,-0.0471,-0.1549,0.1861
8.464,A,-1.020,1.020,-0.888,0.740,-0.3546,0.3546,-0.0143,0.2937,-0.2549,0.2861
8.484,A,-1.080,1.080,-0.940,1.012,-0.3684,0.3684,0.0454,-0.6397,-0.3230,0.1861
8.505,A,-1.140,1.140,-1.129,0.988,-0.3822,0.3822,0.4677,0.1509,-0.2230,0.2861
8.525,A,-1.200,1.200,-1.216,1.144,-0.3960,0.3960,0.2254,-0.3566,-0.1706,0.1861
8.545,A,-1.200,1.200,-1.292,1.140,-0.3960,0.3960,0.2471,0.0453,-0.1489,0.2861
8.565,A,-1.200,1.200,-1.302,1.302,-0.3960,0.3960,0.0841,-0.4644,-0.2489,0.1861
8.585,A,-1.200,1.200,-1.342,1.342,-0.3960,0.3960,0.1850,-0.1847,-0.2110,0.2113
8.604,A,-1.200,1.200,-1.497,1.347,-0.3960,0.3960,0.5659,-0.1016,-0.1110,0.2944
8.626,A,-1.200,1.200,-1.451,1.451,-0.3960,0.3960,0.0352,-0.4098,-0.2110,0.1944
8.646,A,-1.200,1.200,-1.441,1.585,-0.3960,0.3960,0.1202,-0.5671,-0.2758,0.0944
8.665,A,-1.200,1.200,-1.553,1.483,-0.3960,0.3960,0.4927,0.0868,-0.1758,0.1944
8.687,A,-1.200,1.200,-1.656,1.440,-0.3960,0.3960,0.5306,-0.0374,-0.0758,0.2944
8.707,A,-1.200,1.200,-1.665,1.514,-0.3960,0.3960,0.3028,-0.3740,-0.0932,0.1944
8.726,A,-1.200,1.200,-1.653,1.509,-0.3960,0.3960,0.2406,-0.1734,-0.1554,0.2226
8.746,A,-1.200,1.200,-1.610,1.536,-0.3960,0.3960,0.1379,-0.2699,-0.2554,0.1261
8.768,A,-1.200,1.200,-1.653,1.581,-0.3960,0.3960,0.3791,-0.3391,-0.1554,0.0569
8.786,A,-1.200,1.200,-1.697,1.556,-0.3960,0.3960,0.4084,-0.1508,-0.0554,0.1569
8.806,A,-1.200,1.200,-1.656,1.430,-0.3960,0.3960,0.1717,0.1754,-0.1554,0.2569
8.829,A,-1.200,1.200,-1.617,1.476,-0.3960,0.3960,0.1525,-0.2812,-0.2435,0.1569
8.847,A,-1.200,1.200,-1.601,1.528,-0.3960,0.3960,0.1991,-0.3250,-0.1969,0.0710
8.865,A,-1.200,1.200,-1.600,1.382,-0.3960,0.3960,0.2394,0.2551,-0.1566,0.1710
8.886,A,-1.200,1.200,-1.604,1.385,-0.3960,0.3960,0.2523,-0.1195,-0.1437,0.2710
8.905,A,-1.200,1.200,-1.591,1.302,-0.3960,0.3960,0.2019,0.1477,-0.1941,0.3710
8.926,A,-1.200,1.200,-1.534,1.461,-0.3960,0.3960,0.0585,-0.5551,-0.2941,0.2710
8.946,A,-1.200,1.200,-1.658,1.586,-0.3960,0.3960,0.5855,-0.5444,-0.1941,0.1710
8.966,A,-1.200,1.200,-1.605,1.532,-0.3960,0.3960,0.1098,-0.0640,-0.2862,0.2710
8.986,A,-1.200,1.200,-1.671,1.526,-0.3960,0.3960,0.4478,-0.1800,-0.1862,0.2160
9.007,A,-1.200,1.200,-1.614,1.541,-0.3960,0.3960,0.1062,-0.2416,-0.2862,0.1544
9.026,W,-1.140,1.260,-1.663,1.446,-0.3822,0.4098,0.4368,0.1239,-0.1862,0.2544
9.045,W,-1.080,1.320,-1.747,1.456,-0.3684,0.4236,0.6104,-0.1056,-0.0862,0.3180
9.066,W,-1.020,1.380,-1.602,1.456,-0.3546,0.4374,-0.0151,-0.0460,-0.1862,0.3914
9.087,W,-0.960,1.440,-1.587,1.587,-0.3408,0.4512,0.3407,-0.4165,-0.0862,0.2914
9.107,W,-0.900,1.500,-1.589,1.589,-0.3270,0.4650,0.4185,-0.0588,0.0138,0.3914
9.126,W,-0.840,1.560,-1.435,1.722,-0.3132,0.4788,-0.0283,-0.4292,-0.0862,0.2914
9.146,W,-0.780,1.620,-1.306,1.742,-0.2994,0.4926,-0.0064,-0.1223,-0.1862,0.3703
9.166,W,-0.720,1.680,-1.383,1.747,-0.2856,0.5064,0.5907,-0.0544,-0.0862,0.4520
9.187,W,-0.660,1.740,-1.296,1.728,-0.2718,0.5202,0.1632,0.0560,-0.1086,0.5520
9.208,W,-0.600,1.800,-1.240,1.969,-0.2580,0.5340,0.2430,-0.7042,-0.0150,0.4520
9.228,W,-0.540,1.800,-1.241,2.044,-0.2442,0.5340,0.4244,-0.3347,0.0850,0.3520
9.247,W,-0.480,1.800,-1.089,2.104,-0.2304,0.5340,-0.0163,-0.3331,-0.0150,0.2520
9.266,W,-0.420,1.800,-0.863,2.086,-0.2166,0.5340,-0.2983,-0.1242,-0.1150,0.3520
9.286,W,-0.360,1.800,-0.935,2.014,-0.2028,0.5340,0.5246,0.0517,-0.0150,0.4520
9.306,W,-0.300,1.800,-0.878,2.048,-0.1890,0.5340,0.2044,-0.2360,0.0154,0.3520
9.326,D,-0.240,1.740,-0.862,2.011,-0.1752,0.5202,0.3335,-0.0700,0.1154,0.4502
9.345,D,-0.180,1.680,-0.662,2.060,-0.1614,0.5064,-0.2105,-0.3495,0.0154,0.3502
9.365,D,-0.120,1.620,-0.436,2.109,-0.1476,0.4926,-0.3747,-0.4157,-0.0846,0.2502
9.385,D,-0.060,1.560,-0.435,2.032,-0.1338,0.4788,0.2232,-0.0922,0.0154,0.3502
9.405,D,0.000,1.500,-0.506,2.023,0.0000,0.4650,0.4789,-0.2892,0.1154,0.2502
9.425,D,0.060,1.440,-0.291,1.967,0.1338,0.4512,-0.3250,-0.1759,0.0154,0.2753
9.445,D,0.120,1.380,-0.145,1.953,0.1476,0.4374,-0.2081,-0.3083,-0.0605,0.1753
9.465,D,0.180,1.320,-0.073,1.887,0.1614,0.4236,-0.0285,-0.1776,0.0395,0.2460
9.485,D,0.240,1.260,-0.073,1.891,0.1752,0.4098,0.1880,-0.3880,0.1395,0.1460
9.505,D,0.300,1.200,0.000,1.864,0.1890,0.3960,-0.0018,-0.3307,0.1872,0.0653
9.525,D,0.360,1.140,0.149,1.711,0.2028,0.3822,-0.2452,0.0406,0.0872,0.1653
9.545,D,0.420,1.080,0.218,1.669,0.2166,0.3684,-0.0511,-0.2501,0.1655,0.1183
9.564,D,0.480,1.020,0.289,1.660,0.2304,0.3546,-0.0628,-0.3618,0.1676,0.0183
9.584,D,0.540,0.960,0.505,1.514,0.2442,0.3408,-0.5190,0.0324,0.0676,0.1183
9.604,D,0.600,0.900,0.512,1.462,0.2580,0.3270,0.0359,-0.2060,0.1676,0.1210
9.624,D,0.660,0.840,0.577,1.370,0.2718,0.3132,-0.1131,-0.0885,0.1587,0.2210
9.644,D,0.720,0.780,0.639,1.492,0.2856,0.2994,-0.1082,-0.7320,0.1774,0.1210
9.664,D,0.780,0.720,0.673,1.496,0.2994,0.2856,-0.0204,-0.4758,0.2774,0.0210
9.685,D,0.840,0.660,0.907,1.395,0.3132,0.2718,-0.6239,-0.1882,0.1774,0.0836
9.705,D,0.900,0.600,0.982,1.436,0.3270,0.2580,-0.2385,-0.6034,0.0885,-0.0164
9.724,D,0.960,0.540,1.016,1.379,0.3408,0.2442,-0.1173,-0.3607,0.1885,-0.1164
9.745,D,1.020,0.480,1.074,1.146,0.3546,0.2304,-0.1776,0.1838,0.1770,-0.0164
9.768,D,1.080,0.420,1.069,0.926,0.3684,0.2166,0.0198,0.2447,0.2770,0.0836
9.788,D,1.140,0.360,1.244,0.951,0.3822,0.2028,-0.5007,-0.4182,0.1770,-0.0164
9.808,D,1.200,0.300,1.285,0.928,0.3960,0.1890,-0.1534,-0.3185,0.2426,-0.1164
9.826,D,1.200,0.240,1.282,0.830,0.3960,0.1752,-0.0427,-0.1077,0.3426,-0.0164
9.845,D,1.200,0.180,1.521,0.724,0.3960,0.1614,-0.7882,-0.0629,0.2426,0.0836
9.864,D,1.200,0.120,1.527,0.655,0.3960,0.1476,-0.2126,-0.1464,0.1834,0.0012
9.885,D,1.200,0.060,1.524,0.653,0.3960,0.1338,-0.1850,-0.3518,0.2110,-0.0988
9.904,D,1.200,-0.000,1.669,0.508,0.3960,0.0000,-0.6445,0.0579,0.1110,0.0012
9.925,D,1.200,-0.060,1.595,0.363,0.3960,-0.1338,-0.0534,0.1097,0.2110,-0.0241
9.944,D,1.200,-0.120,1.693,0.423,0.3960,-0.1476,-0.5393,-0.4775,0.1110,-0.1241
9.964,D,1.200,-0.180,1.621,0.147,0.3960,-0.1614,-0.0724,0.4933,0.2110,-0.0241
9.984,D,1.200,-0.240,1.607,0.073,0.3960,-0.1752,-0.2100,-0.0021,0.1860,-0.1241
10.004,D,1.200,-0.300,1.673,0.000,0.3960,-0.1890,-0.4478,0.0026,0.0860,-0.1864
10.024,D,1.200,-0.360,1.603,-0.219,0.3960,-0.2028,-0.0661,0.4614,0.1860,-0.0864
10.044,D,1.200,-0.420,1.596,-0.290,0.3960,-0.2166,-0.2211,0.1012,0.1749,-0.1154
10.064,D,1.200,-0.480,1.668,-0.363,0.3960,-0.2304,-0.4598,0.1104,0.0749,-0.1200
10.084,D,1.200,-0.540,1.596,-0.363,0.3960,-0.2442,-0.0599,-0.1056,0.1749,-0.2200
10.105,D,1.200,-0.600,1.596,-0.508,0.3960,-0.2580,-0.2362,0.3071,0.1598,-0.1200
10.125,D,1.200,-0.660,1.523,-0.653,0.3960,-0.2718,-0.0108,0.3576,0.2598,-0.0200
10.145,D,1.200,-0.720,1.583,-0.576,0.3960,-0.2856,-0.3811,-0.2787,0.1598,-0.1200
10.165,D,1.200,-0.780,1.593,-0.652,0.3960,-0.2994,-0.2605,0.1130,0.1355,-0.1864
10.185,D,1.200,-0.840,1.634,-0.782,0.3960,-0.3132,-0.3641,0.2901,0.0355,-0.0864
10.205,D,1.200,-0.900,1.497,-0.748,0.3960,-0.3270,0.1660,-0.1744,0.1355,-0.1864
